,text,location,entities
429,"@Clem_Autain Cette indignation à géométrie variable, qd tu penses qu'elle ne dit rien :
-sur le patrimoine de Macro… https://t.co/69YaSGnC24",France,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Clem_Autain', 'name': 'Clémentine Autain', 'id': 491343921, 'id_str': '491343921', 'indices': [0, 12]}], 'urls': [{'url': 'https://t.co/69YaSGnC24', 'expanded_url': 'https://twitter.com/i/web/status/1519009773789884416', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
430,"@karimkondua @DominoNeige À la différence de moi ? Parce que je mets un article qui ne va pas dans ton sens, je sui… https://t.co/qMU788Sd02",🌎 🇫🇷🇵🇹,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'karimkondua', 'name': 'karim kondua', 'id': 4606126157, 'id_str': '4606126157', 'indices': [0, 12]}, {'screen_name': 'DominoNeige', 'name': 'Domino neige', 'id': 1454913856619360257, 'id_str': '1454913856619360257', 'indices': [13, 25]}], 'urls': [{'url': 'https://t.co/qMU788Sd02', 'expanded_url': 'https://twitter.com/i/web/status/1519009773286535177', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
431,"@lesRepublicains @ChJacob77 Fallait pas appeler à voter pour #macron
Fini l'estime pour @lesRepublicains",,"{'hashtags': [{'text': 'macron', 'indices': [61, 68]}], 'symbols': [], 'user_mentions': [{'screen_name': 'lesRepublicains', 'name': 'les Républicains #PourVousDéfendre', 'id': 95455794, 'id_str': '95455794', 'indices': [0, 16]}, {'screen_name': 'ChJacob77', 'name': 'Christian JACOB', 'id': 1143094713010073600, 'id_str': '1143094713010073600', 'indices': [17, 27]}, {'screen_name': 'lesRepublicains', 'name': 'les Républicains #PourVousDéfendre', 'id': 95455794, 'id_str': '95455794', 'indices': [88, 104]}], 'urls': []}"
432,"scission chez les verts, il est temps de lâcher Jadot avec ses 4% https://t.co/15RqC9uvtV",,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/15RqC9uvtV', 'expanded_url': 'https://twitter.com/ToursInsoumis/status/1518937277984120832', 'display_url': 'twitter.com/ToursInsoumis/…', 'indices': [66, 89]}]}"
433,"Le « journaliste » Taha Bouhafs envoyé  par la France insoumise aux #legislatives2022 à Vénissieux, « bastion de l’… https://t.co/4L0uAyG7GT",,"{'hashtags': [{'text': 'legislatives2022', 'indices': [68, 85]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/4L0uAyG7GT', 'expanded_url': 'https://twitter.com/i/web/status/1519009767682973699', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
434,"Hahahahahahha jsuis ko jsavais même pas qu’ils avaient à peine 20 deputés, le mec va leur faire endurer 5 ans de +… https://t.co/Z2Y6relNcV",,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Z2Y6relNcV', 'expanded_url': 'https://twitter.com/i/web/status/1519009753548079104', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}"
435,"@mi1789 @JackoSp4rrow @idrissaberkane Non, c'est Von Der Layen qui décide. 
Macron n'est q'un pion. 

Et nous... No… https://t.co/xlD00JcF7o",FRANCE,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'mi1789', 'name': 'mi1789 .', 'id': 461247501, 'id_str': '461247501', 'indices': [0, 7]}, {'screen_name': 'JackoSp4rrow', 'name': 'Jack Reacher', 'id': 1433782642252595207, 'id_str': '1433782642252595207', 'indices': [8, 21]}, {'screen_name': 'idrissaberkane', 'name': 'Idriss J. Aberkane Ph.D, Ph.D & Ph.D', 'id': 2194243029, 'id_str': '2194243029', 'indices': [22, 37]}], 'urls': [{'url': 'https://t.co/xlD00JcF7o', 'expanded_url': 'https://twitter.com/i/web/status/1519009751539105792', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
436,@Dz_In_Franca @Thonia_Z Le dictionnaire ... Un livre 🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️... Fin de la discussion...tu es beaucoup trop… https://t.co/v8nerVNERw,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Dz_In_Franca', 'name': 'L’ AraboBerbère🇩🇿 🇫🇷', 'id': 1036982929774338049, 'id_str': '1036982929774338049', 'indices': [0, 13]}, {'screen_name': 'Thonia_Z', 'name': 'Thonia 𝐙 🇫🇷', 'id': 1262153635158536198, 'id_str': '1262153635158536198', 'indices': [14, 23]}], 'urls': [{'url': 'https://t.co/v8nerVNERw', 'expanded_url': 'https://twitter.com/i/web/status/1519009749735456770', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}"
437,Les médias qui donnent de la visibilitée (de grandes discussions) à  l extrême droite et aux partisans de Zemmour 7… https://t.co/sln5UUHq3i,derrière le rideau,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/sln5UUHq3i', 'expanded_url': 'https://twitter.com/i/web/status/1519009749160935425', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
438,Dialogue entre un peuple et... Chacun distribuera les rôles de selon sa sensibilité. #presidentielles2022 https://t.co/fN7WoFMKVQ,"Cannes, France","{'hashtags': [{'text': 'presidentielles2022', 'indices': [85, 105]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1519001171888947201, 'id_str': '1519001171888947201', 'indices': [106, 129], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1519001171888947201/pu/img/YvsUFenR47dbdyOY.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1519001171888947201/pu/img/YvsUFenR47dbdyOY.jpg', 'url': 'https://t.co/fN7WoFMKVQ', 'display_url': 'pic.twitter.com/fN7WoFMKVQ', 'expanded_url': 'https://twitter.com/gasparedicaro/status/1519009745264390146/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]}"
439,@vincentdubail @yjadot Jadot (et son entourage) a tout fait pour avoir macron au second tour face à MLP. Maintenant… https://t.co/zEysQfUAu0,"Lyon, France","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'vincentdubail', 'name': 'Vincent Dubail', 'id': 862722977691054080, 'id_str': '862722977691054080', 'indices': [0, 14]}, {'screen_name': 'yjadot', 'name': 'Yannick Jadot', 'id': 117761523, 'id_str': '117761523', 'indices': [15, 22]}], 'urls': [{'url': 'https://t.co/zEysQfUAu0', 'expanded_url': 'https://twitter.com/i/web/status/1519009743993556992', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
440,Une Europe plus forte pour une France plus forte avec Emmanuel Macron https://t.co/34B6rIDsPH via @YouTube  👌,saint-gérand 56920,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'YouTube', 'name': 'YouTube', 'id': 10228272, 'id_str': '10228272', 'indices': [98, 106]}], 'urls': [{'url': 'https://t.co/34B6rIDsPH', 'expanded_url': 'https://youtu.be/NnsD4jJA8ZI', 'display_url': 'youtu.be/NnsD4jJA8ZI', 'indices': [70, 93]}]}"
441,"#UnionNationale #Elections2022 #presidentielles2022

Eléonore Lhéritier, [25/04/2022 à 18:08]
#UnionNationale… https://t.co/THMku9BGii",,"{'hashtags': [{'text': 'UnionNationale', 'indices': [0, 15]}, {'text': 'Elections2022', 'indices': [16, 30]}, {'text': 'presidentielles2022', 'indices': [31, 51]}, {'text': 'UnionNationale', 'indices': [94, 109]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/THMku9BGii', 'expanded_url': 'https://twitter.com/i/web/status/1519009739182682113', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [111, 134]}]}"
442,"Macron s'étant fait éliminer en demi-finale, Putin va rencontrer Gutterez pour la finale du tournoi de Mississippi.… https://t.co/mBUWisQERJ","Montréal, Québec","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/mBUWisQERJ', 'expanded_url': 'https://twitter.com/i/web/status/1519009736124862464', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
443,"@EmmanuelPgd (1/2)L'argument de Macron ne tient pas,c'est le dernier rapport du COR qui le montre! Presque tous les… https://t.co/IKFJFV0WZA",,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'EmmanuelPgd', 'name': 'Emmanuel Pgd', 'id': 1143556297633226752, 'id_str': '1143556297633226752', 'indices': [0, 12]}], 'urls': [{'url': 'https://t.co/IKFJFV0WZA', 'expanded_url': 'https://twitter.com/i/web/status/1519009734472445954', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
444,"@billet_bernard @AdeMontchalin En fait, Macron a fait 20% aux élections si on considère l'électorat du 1er tour qui a voté Macron.",,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'billet_bernard', 'name': 'Billet bernard', 'id': 1328304590, 'id_str': '1328304590', 'indices': [0, 15]}, {'screen_name': 'AdeMontchalin', 'name': 'Amélie de Montchalin', 'id': 800435764966215680, 'id_str': '800435764966215680', 'indices': [16, 30]}], 'urls': []}"
445,@CeylOuch Macron c'est déjà le début de la fin.,Royan,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'CeylOuch', 'name': 'Cey Line', 'id': 246691460, 'id_str': '246691460', 'indices': [0, 9]}], 'urls': []}"
446,"« Le camp national représente 15 millions de Français, Macron n’a pas dit un mot sur les 1 800 agressions par jour,… https://t.co/Bw1bHkpOTp",,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Bw1bHkpOTp', 'expanded_url': 'https://twitter.com/i/web/status/1519009731469316097', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
447,"@LaureYatti Je vais faire ton atalaku tu vas avoir beaucoup de bonbons, biscuits et chocolat tu veux pas dakor",Côte d'Ivoire,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'LaureYatti', 'name': 'chatoon', 'id': 1416508646771642370, 'id_str': '1416508646771642370', 'indices': [0, 11]}], 'urls': []}"
448,"@BrunoMasure @EmmanuelMacron Selon Poutine, Macron.",,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'BrunoMasure', 'name': 'bruno masure🇪🇺🇺🇦', 'id': 556711910, 'id_str': '556711910', 'indices': [0, 12]}, {'screen_name': 'EmmanuelMacron', 'name': 'Emmanuel Macron', 'id': 1976143068, 'id_str': '1976143068', 'indices': [13, 28]}], 'urls': []}"
449,"@BFMTV IL faut que la blondasse garde les clé de la boutique (RN), elle n a pas fini de sucer la bête avec toute la… https://t.co/OG4gILjqHJ",,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'BFMTV', 'name': 'BFMTV', 'id': 133663801, 'id_str': '133663801', 'indices': [0, 6]}], 'urls': [{'url': 'https://t.co/OG4gILjqHJ', 'expanded_url': 'https://twitter.com/i/web/status/1519009715971317761', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
450,"Pouvoir d’achat, dette, énergie… Les urgences économiques du prochain quinquennat d’Emmanuel Macron
 https://t.co/AkiWbuIKQc",France,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/AkiWbuIKQc', 'expanded_url': 'https://flip.it/XpMAUJ', 'display_url': 'flip.it/XpMAUJ', 'indices': [101, 124]}]}"
451,"Oui malheureusement le facisme a plus de partisans que la gauche et c'est bien triste. 
Je suis très contente que L… https://t.co/HATkY0ZXhz",,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/HATkY0ZXhz', 'expanded_url': 'https://twitter.com/i/web/status/1519009705963708416', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
452,@gerardfiloche Vu un tweet ou il ne voulait pas de Melenchon tête de liste,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'gerardfiloche', 'name': 'Gerard Filoche', 'id': 56107736, 'id_str': '56107736', 'indices': [0, 14]}], 'urls': []}"
453,"@n_arthaud Affligeant de s'indigner de #Musk et #Bolloré alors que #Niels, #Dragui et #Arnaud sont bien plus problè… https://t.co/J0ejFTEVJD",,"{'hashtags': [{'text': 'Musk', 'indices': [39, 44]}, {'text': 'Bolloré', 'indices': [48, 56]}, {'text': 'Niels', 'indices': [67, 73]}, {'text': 'Dragui', 'indices': [75, 82]}, {'text': 'Arnaud', 'indices': [86, 93]}], 'symbols': [], 'user_mentions': [{'screen_name': 'n_arthaud', 'name': 'Nathalie Arthaud', 'id': 1003575248, 'id_str': '1003575248', 'indices': [0, 10]}], 'urls': [{'url': 'https://t.co/J0ejFTEVJD', 'expanded_url': 'https://twitter.com/i/web/status/1519009704449560583', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
454,@GLBouchez @BelRTL Cette phrase sur logorrhées bien pensante est typiquement l’apanage d’un Zemmour ou LePen. Parle… https://t.co/u4QKo2yf0e,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'GLBouchez', 'name': 'Georges-L BOUCHEZ', 'id': 194514787, 'id_str': '194514787', 'indices': [0, 10]}, {'screen_name': 'BelRTL', 'name': 'Bel RTL', 'id': 231416367, 'id_str': '231416367', 'indices': [11, 18]}], 'urls': [{'url': 'https://t.co/u4QKo2yf0e', 'expanded_url': 'https://twitter.com/i/web/status/1519009703241658369', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
455,@BFMTV ''n'ont plus Mélenchon il est pour les musulmans se débile,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'BFMTV', 'name': 'BFMTV', 'id': 133663801, 'id_str': '133663801', 'indices': [0, 6]}], 'urls': []}"
456,@macron_mini @So_far_so_good2 C'est quelle Olivia ?,"Abidjan,Riviera Genie 2000","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'macron_mini', 'name': 'Wenger', 'id': 1240641548594950144, 'id_str': '1240641548594950144', 'indices': [0, 12]}, {'screen_name': 'So_far_so_good2', 'name': '𝘾𝙖𝙡𝙫𝙞𝙣 ²0²²', 'id': 1273755110796034049, 'id_str': '1273755110796034049', 'indices': [13, 29]}], 'urls': []}"
457,"#LCI le point de vue ridicule de @jmaphatie qui voudrait masque la réalité qui est que Macron a été très mal élu, e… https://t.co/DS1FFRxoW6",france,"{'hashtags': [{'text': 'LCI', 'indices': [0, 4]}], 'symbols': [], 'user_mentions': [{'screen_name': 'jmaphatie', 'name': 'jean-michel aphatie', 'id': 369914677, 'id_str': '369914677', 'indices': [33, 43]}], 'urls': [{'url': 'https://t.co/DS1FFRxoW6', 'expanded_url': 'https://twitter.com/i/web/status/1519009698309099520', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
458,@BOURSIER20 @JLMelenchon Ok et zemmour est à 15%,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'BOURSIER20', 'name': 'oli007', 'id': 816098204, 'id_str': '816098204', 'indices': [0, 11]}, {'screen_name': 'JLMelenchon', 'name': 'Jean-Luc Mélenchon', 'id': 80820758, 'id_str': '80820758', 'indices': [12, 24]}], 'urls': []}"
459,"@Anne_Hidalgo @mosqueedeparis @chemshafiz @egregoire @karen_taieb @MCLemardeley Pour lécher les babouches, Miss 1,6… https://t.co/LmTngqlK71",,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Anne_Hidalgo', 'name': 'Anne Hidalgo', 'id': 26073581, 'id_str': '26073581', 'indices': [0, 13]}, {'screen_name': 'mosqueedeparis', 'name': 'Grande Mosquée de Paris', 'id': 745242510675550208, 'id_str': '745242510675550208', 'indices': [14, 29]}, {'screen_name': 'chemshafiz', 'name': 'Hafiz Chems-eddine', 'id': 157434483, 'id_str': '157434483', 'indices': [30, 41]}, {'screen_name': 'egregoire', 'name': 'Emmanuel Grégoire', 'id': 18737885, 'id_str': '18737885', 'indices': [42, 52]}, {'screen_name': 'karen_taieb', 'name': 'Karen Taieb', 'id': 2322711826, 'id_str': '2322711826', 'indices': [53, 65]}, {'screen_name': 'MCLemardeley', 'name': 'MC Lemardeley', 'id': 1734485952, 'id_str': '1734485952', 'indices': [66, 79]}], 'urls': [{'url': 'https://t.co/LmTngqlK71', 'expanded_url': 'https://twitter.com/i/web/status/1519009689572421633', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
460,@2022Elections @jf_cope Mélenchon la personne qui n’a jamais rien fait de sa vie et qui critique tout le monde !,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': '2022Elections', 'name': 'Élections 2022 🗳', 'id': 1373742902984212489, 'id_str': '1373742902984212489', 'indices': [0, 14]}, {'screen_name': 'jf_cope', 'name': 'Jean-François Copé', 'id': 105116603, 'id_str': '105116603', 'indices': [15, 23]}], 'urls': []}"
461,"Macron réélu - ""Il va y avoir du sang !"" : Pierre-Yves Rougeyron et Mich... https://t.co/fknNaXmWJi via @YouTube",Frankreich,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'YouTube', 'name': 'YouTube', 'id': 10228272, 'id_str': '10228272', 'indices': [104, 112]}], 'urls': [{'url': 'https://t.co/fknNaXmWJi', 'expanded_url': 'https://youtu.be/Mw4SL8BI6kU', 'display_url': 'youtu.be/Mw4SL8BI6kU', 'indices': [76, 99]}]}"
462,"@Bolchefeuj C'est de la com, ils capitalisent sur une image qui peut ramener des voix. Macron a fait pareil en 2017… https://t.co/pCP65XdVQJ",,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Bolchefeuj', 'name': 'Le Bolchejuif', 'id': 988054407437803520, 'id_str': '988054407437803520', 'indices': [0, 11]}], 'urls': [{'url': 'https://t.co/pCP65XdVQJ', 'expanded_url': 'https://twitter.com/i/web/status/1519009685386534914', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
463,@Clem_Autain Vous avez voté Macron. Assumez maintenant !,Somewhere over the Rainbow,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Clem_Autain', 'name': 'Clémentine Autain', 'id': 491343921, 'id_str': '491343921', 'indices': [0, 12]}], 'urls': []}"
464,#Ensemble #legislatives2022 #France  #stopabstention #Elections #AssembleeNationale #Assemblee #Députés #Republique… https://t.co/QwlLUNT4am,France,"{'hashtags': [{'text': 'Ensemble', 'indices': [0, 9]}, {'text': 'legislatives2022', 'indices': [10, 27]}, {'text': 'France', 'indices': [28, 35]}, {'text': 'stopabstention', 'indices': [37, 52]}, {'text': 'Elections', 'indices': [53, 63]}, {'text': 'AssembleeNationale', 'indices': [64, 83]}, {'text': 'Assemblee', 'indices': [84, 94]}, {'text': 'Députés', 'indices': [95, 103]}, {'text': 'Republique', 'indices': [104, 115]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/QwlLUNT4am', 'expanded_url': 'https://twitter.com/i/web/status/1519009678549729281', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
465,"@OliviaMohrmann @EmmanuelMacron Le mépris exprimé par Emmanuel Macron pour la France ""d'en bas"" est bien plus insup… https://t.co/XWxRLt3xKq",,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'OliviaMohrmann', 'name': 'Olivia M 🇫🇷 🇺🇦 🇪🇺', 'id': 349123979, 'id_str': '349123979', 'indices': [0, 15]}, {'screen_name': 'EmmanuelMacron', 'name': 'Emmanuel Macron', 'id': 1976143068, 'id_str': '1976143068', 'indices': [16, 31]}], 'urls': [{'url': 'https://t.co/XWxRLt3xKq', 'expanded_url': 'https://twitter.com/i/web/status/1519009677866160128', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
